Version,Taylor_MLC,Yin_MLC,Liu_MLC,Huang_MLC
v0.0.1,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48
v0.0.2,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.02319401078247777
v0.0.3,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.20668095257880112
v0.0.4,1.4589022891458119,1.3072698023726135,1.4047122175927411,0.3055685693405986
v0.1.0,1.2871300240580577,1.116485630599191,1.1348361551235835,0.3378051660680927
v0.2.0,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.26851839370302694
v1.0.0,0.42023908903231616,0.2828546969392654,0.054480930498197536,2.459310422806149
