MS_system,Version Id,Microservice,Avg(Cognitive complexity),Cognitive complexity,Max(NBD),Max(SIX),Max(VG),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC
train-ticket-0.0.1,1,ts-register-service,4.5,18,2.0,2.0,3.0,8.290837732886552e-19,0.0005734281840185,1.4779907729570826e-20,0.0,1.374885433998856e-18,0.0010388024951362,2.2376678311280702e-20,0.0
train-ticket-0.0.1,1,ts-route-plan-service,19.5,78,4.0,0.75,8.0,0.0506730849072172,0.0127585766579307,0.0426501682765138,9.664395788608057e-50,0.0840321431673514,0.023112992413045,0.0645720604558369,0.0483175040618739
train-ticket-0.0.1,1,ts-route-service,4.666666666666667,28,3.0,2.0,6.0,1.4929665110742398e-23,7.863493748092124e-18,0.0,0.0,2.4758148400154585e-23,1.424523096992213e-17,0.0,0.0
train-ticket-0.0.1,1,ts-seat-service,13.0,52,2.0,1.0,7.0,0.0506488260439436,0.0254526945529401,0.0473890757051346,2.537450875174123e-49,0.0839919142317061,0.0461092135797122,0.0717467336011249,0.1268607946629735
train-ticket-0.0.1,1,ts-security-service,6.333333333333333,38,2.0,1.428571429,18.0,8.452145825483948e-21,0.0104038609433945,8.656224013530264e-19,0.0,1.4016354626501932e-20,0.0188472715646992,1.31054634227256e-18,0.0
train-ticket-0.0.1,1,ts-sso-service,15.666666666666666,94,3.0,2.0,8.0,2.9932507973968937e-25,0.0,0.0,0.0,4.9637648862941075e-25,0.0,0.0,0.0
train-ticket-0.0.1,1,ts-ticketinfo-service,2.0,8,3.0,2.0,6.0,5.273792789814205e-17,0.0011878763008686,7.866998482082487e-19,0.0,8.745631168105457e-17,0.0021519152696823,1.191058141429988e-18,0.0
train-ticket-0.0.1,1,ts-train-service,2.3333333333333335,14,2.0,2.0,2.0,2.756284578462272e-28,2.0352771449156106e-18,0.0,0.0,4.570799285881175e-28,3.687037078672689e-18,0.0,0.0
train-ticket-0.0.1,1,ts-travel-plan-service,10.0,40,3.0,0.615384615,6.0,0.1223671736690913,0.0136531727070417,0.1191462575813305,4.634288263419069e-49,0.2029238179513459,0.0247336114092079,0.1803866117889384,0.2316929551411677
train-ticket-0.0.1,1,ts-travel-service,22.666666666666668,136,6.0,1.294117647,6.0,0.0358150736187819,0.0239587397272689,0.0335091367856464,2.329690840293911e-50,0.0593928196673509,0.0434028171315076,0.0507326018579201,0.0116473754905089
train-ticket-0.0.1,1,ts-travel2-service,20.0,120,6.0,1.294117647,6.0,0.0358150736187819,0.0083630554865636,0.0335091367856463,1.417656379431393e-49,0.0593928196673509,0.0151502195890062,0.05073260185792,0.0708762548324642
train-ticket-0.0.2,2,ts-admin-basic-info-service,1.6,8,2.0,2.0,8.0,4.393630071974964e-18,0.0175992222129305,1.6712858227306813e-19,0.0,4.0497103131266535e-18,0.017648759886515,1.494855869443904e-19,0.0
train-ticket-0.0.2,2,ts-admin-order-service,9.2,46,2.0,2.0,18.0,6.915406840420722e-21,0.0151492029814919,1.238300305807203e-19,0.0,6.3740902038504564e-21,0.0151918444268514,1.1075786410044655e-19,0.0
train-ticket-0.0.2,2,ts-admin-route-service,0.0,0,2.0,2.0,1.0,4.779702206946648e-24,3.386952255664719e-20,3.792749915291095e-23,0.0,4.4055619166966496e-24,3.396485730113618e-20,3.392366760427783e-23,0.0
train-ticket-0.0.2,2,ts-admin-travel-service,7.6,38,3.0,2.0,6.0,0.0927165248610521,0.0032500589454041,0.0598511381900196,0.0019897315593087,0.0854589623559928,0.0032592070973633,0.0535329289576977,0.0857864376269045
train-ticket-0.0.2,2,ts-assurance-service,7.714285714285714,54,3.0,2.0,3.0,3.4601585487628004e-26,6.036192296478868e-19,0.0,0.0,3.189308050615944e-26,6.053182758901503e-19,0.0,0.0
train-ticket-0.0.2,2,ts-cancel-service,33.6,168,6.0,0.4,18.0,6.793907330756063e-19,0.0161942453211543,4.324155853177339e-20,0.0,6.262101299625838e-19,0.016239828315048,3.867674618905682e-20,0.0
train-ticket-0.0.2,2,ts-config-service,3.6666666666666665,22,2.0,2.0,3.0,4.56045586163376e-18,8.895423468887516e-19,0.0,0.0,4.20347749648286e-18,8.920461994957953e-19,0.0,0.0
train-ticket-0.0.2,2,ts-consign-price-service,2.0,14,2.0,2.0,3.0,6.2469364052039295e-18,1.6891663894442744e-18,0.0,0.0,5.7579455646408e-18,1.6939209957682262e-18,0.0,0.0
train-ticket-0.0.2,2,ts-consign-service,4.333333333333333,26,2.0,2.0,3.0,1.4366957554369538e-17,3.839565495831073e-18,1.6669843798355272e-21,0.0,1.3242356598772553e-17,3.850372970157929e-18,1.4910085100805648e-21,0.0
train-ticket-0.0.2,2,ts-contacts-service,6.571428571428571,46,2.0,2.0,8.0,1.0622655059025822e-17,1.0252251494966352e-18,0.0,0.0,9.791146509971588e-18,1.028110917298868e-18,0.0,0.0
train-ticket-0.0.2,2,ts-execute-service,18.4,92,4.0,0.666666667,18.0,9.734446946179296e-18,0.0151492029814919,2.265965408585374e-20,0.0,8.97246457820384e-18,0.0151918444268514,2.0267578680505233e-20,0.0
train-ticket-0.0.2,2,ts-food-map-service,7.428571428571429,52,4.0,2.0,5.0,7.973181420100936e-18,4.86586879215509e-19,0.0,0.0,7.349065464425508e-18,4.879565069014064e-19,0.0,0.0
train-ticket-0.0.2,2,ts-food-service,16.666666666666668,100,5.0,2.0,15.0,0.0463582624305261,0.0250170377526817,0.0342006498063036,0.0009948657796543,0.0427294811779964,0.0250874548333486,0.0305902445927628,0.0428932188134522
train-ticket-0.0.2,2,ts-inside-payment-service,17.5,140,4.0,1.636363636,18.0,8.313458167543523e-19,0.018960482733189,6.446009714386901e-21,0.0,7.66270640161438e-19,0.0190138520351546,5.7655341324560786e-21,0.0
train-ticket-0.0.2,2,ts-notification-service,1.6,8,2.0,2.0,1.0,6.312300426245193e-20,5.174907959117529e-18,0.0,0.0,5.818193092489509e-20,5.189474108587498e-18,0.0,0.0
train-ticket-0.0.2,2,ts-order-other-service,30.571428571428573,214,10.0,1.8,18.0,1.3703764122541324e-20,0.088975284210435,3.817257287407127e-20,0.0,1.2631075895464427e-20,0.0892257287205946,3.414287002048955e-20,0.0
train-ticket-0.0.2,2,ts-order-service,30.857142857142858,216,10.0,1.8,18.0,3.488235397140517e-21,0.1858807581246076,3.008028454785008e-21,0.0,3.215187130231817e-21,0.18640396876484,2.6904847333311245e-21,0.0
train-ticket-0.0.2,2,ts-payment-service,2.0,14,2.0,2.0,3.0,1.8677851541084607e-21,2.218685967366601e-20,0.0,0.0,1.721580715123299e-21,2.2249310468313752e-20,0.0,0.0
train-ticket-0.0.2,2,ts-preserve-other-service,26.0,130,5.0,0.166666667,18.0,0.1447137011852083,0.028445045162963,0.2110496448875078,0.0031052947971465,0.1333859607067543,0.0285251112786886,0.1887701050970872,0.1338834764831845
train-ticket-0.0.2,2,ts-preserve-service,26.0,130,5.0,0.166666667,18.0,0.1447137011852083,0.0353571468060241,0.211049644887507,0.0031052947971465,0.1333859607067543,0.035456668863088,0.1887701050970865,0.1338834764831845
train-ticket-0.0.2,2,ts-price-service,4.0,28,3.0,2.0,4.0,1.3856009691687104e-21,2.376484612244661e-22,0.0,0.0,1.2771404152827333e-21,2.3831738578019743e-22,0.0,0.0
train-ticket-0.0.2,2,ts-rebook-service,40.8,204,10.0,0.285714286,18.0,0.1161313176238116,0.0338595200562969,0.1035336431202211,0.0024018184579825,0.1070409176361848,0.0339548266460986,0.092604072863073,0.1035533905932741
train-ticket-0.0.2,2,ts-route-plan-service,15.6,78,4.0,0.75,8.0,0.0927165248610521,0.023168252074686,0.0769514649792813,0.0019897315593087,0.0854589623559928,0.0232334652582525,0.0688280529410811,0.0857864376269045
train-ticket-0.0.2,2,ts-route-service,5.714285714285714,40,3.0,2.0,6.0,6.104558039928331e-24,6.145037657055399e-19,0.0,0.0,5.6267121369791224e-24,6.162334493582422e-19,0.0,0.0
train-ticket-0.0.2,2,ts-seat-service,13.2,66,3.0,1.0,8.0,0.0926378467333005,0.0464390307036718,0.0855016252406739,0.0019897315593088,0.085386442908485,0.0465697456589549,0.0764756121302962,0.0857864376269061
train-ticket-0.0.2,2,ts-security-service,6.0,42,2.0,1.428571429,18.0,6.916958162161678e-21,0.018960482733189,9.772054251935674e-20,0.0,6.375520092928602e-21,0.0190138520351546,8.740463454158237e-20,0.0
train-ticket-0.0.2,2,ts-ticketinfo-service,1.6,8,3.0,2.0,6.0,2.1907170112056912e-16,0.0021548050055152,1.549814748355775e-19,0.0,2.019234466281265e-16,0.0021608702750885,1.3862079373982037e-19,0.0
train-ticket-0.0.2,2,ts-train-service,4.857142857142857,34,2.0,2.0,3.0,1.1692193826053929e-28,2.671225713321644e-18,0.0,0.0,1.0776965093732223e-28,2.678744585795445e-18,0.0,0.0
train-ticket-0.0.2,2,ts-travel-plan-service,7.6,38,3.0,0.666666667,6.0,0.2239181501960871,0.0248045823588385,0.2149693561000243,0.004803636915965,0.2063905306751788,0.0248744014275124,0.1922760304348501,0.2071067811865471
train-ticket-0.0.2,2,ts-travel-service,18.285714285714285,128,6.0,1.294117647,6.0,0.0655092521743297,0.0437346620873092,0.0604587790216757,0.0014069526783281,0.06038139073833,0.0438577648806372,0.0540764239430323,0.060660171779821
train-ticket-0.0.2,2,ts-travel2-service,18.571428571428573,130,6.0,1.294117647,6.0,0.0655092521743297,0.0152320267992775,0.0604587790216757,0.0014069526783281,0.06038139073833,0.0152749013742152,0.0540764239430323,0.060660171779821
train-ticket-0.0.2,2,ts-verification-code-service,13.25,53,3.0,1.333333333,7.0,3.3403788449847204e-32,8.632984730148837e-18,0.0,0.0,3.078904331197822e-32,8.657284552859642e-18,0.0,0.0
train-ticket-0.0.3,3,ts-admin-basic-info-service,2.0,10,2.0,2.0,8.0,2.064579909553598e-18,0.022230600373736,5.191230960717469e-21,0.0,1.4871114281994665e-18,0.017560791504417,3.711305001446103e-21,0.0
train-ticket-0.0.3,3,ts-admin-order-service,9.6,48,2.0,2.0,18.0,3.7662301734034184e-21,0.0193061799202491,1.8610149921083264e-18,0.0,2.7128055960347313e-21,0.015250681251362,1.3304733116754333e-18,0.0
train-ticket-0.0.3,3,ts-admin-route-service,0.0,0,2.0,2.0,1.0,2.473921001624356e-24,1.0165038072668051e-20,6.5099811745533955e-22,0.0,1.781958730177569e-24,8.0297477903241e-21,4.654103405389772e-22,0.0
train-ticket-0.0.3,3,ts-admin-travel-service,7.6,38,3.0,2.0,6.0,0.1190134563785623,0.0041500476857474,0.07481392554004,0.0174438154049955,0.0857250766953101,0.0032782795299086,0.053485829880355,0.0843997242481489
train-ticket-0.0.3,3,ts-assurance-service,7.714285714285714,54,3.0,2.0,3.0,1.1938591746825543e-26,5.99094048819818e-19,0.0,0.0,8.59933594294776e-27,4.732470336379765e-19,0.0,0.0
train-ticket-0.0.3,3,ts-cancel-service,33.2,166,6.0,0.4,18.0,1.1167859074444877e-19,0.0206383916120791,7.167834271844864e-21,0.0,8.044179245025698e-20,0.0163030456214945,5.124414495123527e-21,0.0
train-ticket-0.0.3,3,ts-config-service,3.6666666666666665,22,2.0,2.0,3.0,1.573494969787738e-18,9.895624504251074e-18,0.0,0.0,1.1333842497245185e-18,7.81692782937419e-18,0.0,0.0
train-ticket-0.0.3,3,ts-consign-price-service,2.0,14,3.0,2.0,3.0,2.1553816785874658e-18,2.599246084112779e-17,0.0,0.0,1.5525157013913866e-18,2.0532427277899018e-17,0.0,0.0
train-ticket-0.0.3,3,ts-consign-service,3.6666666666666665,22,2.0,2.0,3.0,5.801049925613053e-18,1.3631187651454625e-17,2.647783488651332e-20,0.0,4.178480861900917e-18,1.0767790355656965e-17,1.8929483543571656e-20,0.0
train-ticket-0.0.3,3,ts-contacts-service,6.0,42,2.0,2.0,8.0,3.665136733760518e-18,4.273123808061565e-18,0.0,0.0,2.639988259823485e-18,3.375502010939113e-18,0.0,0.0
train-ticket-0.0.3,3,ts-execute-service,18.8,94,4.0,0.666666667,18.0,3.357297910433125e-18,0.0193061799202491,1.311374644498552e-20,0.0,2.4182527725724117e-18,0.015250681251362,9.375254758891395e-21,0.0
train-ticket-0.0.3,3,ts-food-map-service,7.428571428571429,52,4.0,2.0,5.0,2.750988330635744e-18,1.7640228789617233e-17,0.0,0.0,1.9815295917591026e-18,1.3934683483882128e-17,0.0,0.0
train-ticket-0.0.3,3,ts-food-service,16.666666666666668,100,5.0,2.0,15.0,0.0595067281892811,0.0316459836203252,0.0427508052548241,0.0087219077024977,0.042862538347655,0.0249983586122705,0.0305633246832363,0.0421998621240744
train-ticket-0.0.3,3,ts-inside-payment-service,16.444444444444443,148,4.0,1.636363636,18.0,2.8796726016681073e-19,0.0241706731117289,1.007207443380176e-21,0.0,2.074220530577316e-19,0.0190933282907626,7.200708368394307e-22,0.0
train-ticket-0.0.3,3,ts-notification-service,1.6,8,2.0,2.0,1.0,2.1779342394353436e-20,5.318446381944025e-17,0.0,0.0,1.568760251101886e-20,4.201241823009041e-17,0.0,0.0
train-ticket-0.0.3,3,ts-order-other-service,30.857142857142858,216,10.0,1.8,18.0,4.728210908080627e-21,0.1129419252882825,2.404584681920361e-21,0.0,3.405717765540204e-21,0.0892170957487127,1.719081124292404e-21,0.0
train-ticket-0.0.3,3,ts-order-service,31.142857142857142,218,10.0,1.8,18.0,1.2035480181249301e-21,0.237335261701085,1.8951010773603925e-22,0.0,8.669124425062304e-22,0.1874800939835607,1.3548420711532868e-22,0.0
train-ticket-0.0.3,3,ts-payment-service,2.0,14,2.0,2.0,3.0,6.4444227371186745e-22,1.0078233181990365e-19,0.0,0.0,4.641900590125289e-22,7.961177326138367e-20,0.0,0.0
train-ticket-0.0.3,3,ts-preserve-other-service,25.6,128,4.0,0.166666667,18.0,0.1857496233199735,0.0360213808538103,0.2646196760711155,0.0272238679464558,0.1337949605847927,0.0284546502676686,0.1891813973824903,0.1317192881432855
train-ticket-0.0.3,3,ts-preserve-service,25.6,128,4.0,0.166666667,18.0,0.1857496233199735,0.0448896305103456,0.264619676071116,0.0272238679464558,0.1337949605847927,0.0354600158722577,0.1891813973824906,0.1317192881432855
train-ticket-0.0.3,3,ts-price-service,4.0,28,3.0,2.0,4.0,4.780741709314388e-22,1.1397739651195669e-21,0.0,0.0,3.443555562220153e-22,9.003505360689316e-22,0.0,0.0
train-ticket-0.0.3,3,ts-rebook-service,37.2,186,9.0,0.285714286,18.0,0.1449893684632324,0.0429954728002868,0.1290323999461639,0.0243974867128545,0.1044354572140132,0.0339637491019673,0.092247598862873,0.1180441952121954
train-ticket-0.0.3,3,ts-route-plan-service,16.4,82,4.0,0.75,9.0,0.1190134563785623,0.0293151330373657,0.096189358125801,0.0174438154049955,0.0857250766953101,0.0231571316356181,0.0687675136397393,0.0843997242481489
train-ticket-0.0.3,3,ts-route-service,5.714285714285714,40,3.0,2.0,6.0,2.1062568436225132e-24,1.8450367305803068e-19,0.0,0.0,1.5171312131733496e-24,1.4574642519322538e-19,0.0,0.0
train-ticket-0.0.3,3,ts-seat-service,13.2,66,3.0,1.0,8.0,0.1187825405571561,0.0593361431105545,0.1068770246513497,0.0174438154049955,0.0855587486421424,0.0468718622224769,0.0764083199398649,0.0843997242481489
train-ticket-0.0.3,3,ts-security-service,6.285714285714286,44,2.0,1.428571429,18.0,3.766765426254449e-21,0.024170673111729,9.106764842766674e-22,0.0,2.7131911372424418e-21,0.0190933282907626,6.510591064760166e-22,0.0
train-ticket-0.0.3,3,ts-ticketinfo-service,1.6,8,3.0,2.0,6.0,1.0903008658614156e-16,0.0027202264292214,8.395468042314593e-21,0.0,7.853408193577075e-17,0.0021488096751898,6.002072104034603e-21,0.0
train-ticket-0.0.3,3,ts-train-service,4.571428571428571,32,2.0,2.0,3.0,4.0341599018323214e-29,2.035379015903213e-18,0.0,0.0,2.9057946681734556e-29,1.6078228176405745e-18,0.0,0.0
train-ticket-0.0.3,3,ts-travel-plan-service,7.6,38,3.0,0.666666667,6.0,0.2874877471479808,0.0314167586994588,0.2687118063351869,0.0421130957302729,0.2070766611031879,0.0248172851830658,0.1921069353966029,0.2037589589404303
