MS_system,Version Id,Microservice,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountSemicolon,RatioPrivateToPublicMethod,RatioProtectedToPublicMethod,Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_MNC,Yin_MNC,Liu_MNC,Huang_MNC,Taylor_MLC,Yin_MLC,Liu_MLC,Huang_MLC,Taylor_TAC,Taylor_FOM
train-ticket-0.0.2,2,ts-consign-service,13.0,1.0,0.0,10.0,35.0,29.0,36.0,0.0,1.0,26.0,439.0,76.0,347.0,208.0,113.0,22.0,233.0,165.0,80.0,33.0,0.0,9.0,190.0,0.0,0.038461538461538464,1.4366957554369538e-17,3.839565495831073e-18,1.6669843798355272e-21,0.0,1.3242356598772553e-17,3.850372970157929e-18,1.4910085100805648e-21,0.0,6.020350417383006e-17,2.2128022027067417e-17,1.0392896242360032e-17,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.1324445540273623,0.2133151229026982
train-ticket-0.0.2,2,ts-contacts-service,10.0,2.0,0.0,9.0,51.0,15.0,53.0,0.0,1.0,40.0,544.0,100.0,414.0,214.0,152.0,34.0,272.0,162.0,122.0,52.0,0.0,12.0,211.0,0.0,0.025,1.0622655059025822e-17,1.0252251494966352e-18,0.0,0.0,9.791146509971588e-18,1.0281109172988678e-18,0.0,0.0,4.700799668191134e-17,6.7449903465692625e-18,0.0,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.123462953714874,0.1959923305947481
train-ticket-0.0.2,2,ts-execute-service,11.0,3.0,0.0,8.0,62.0,38.0,65.0,4.0,1.0,56.0,612.0,112.0,472.0,214.0,199.0,36.0,289.0,171.0,140.0,78.0,0.0,4.0,203.0,0.07142857142857142,0.017857142857142856,9.734446946179296e-18,0.0151492029814919,2.265965408585374e-20,0.0,8.97246457820384e-18,0.0151918444268514,2.0267578680505233e-20,0.0,4.2451464103429746e-17,0.0978016119380465,1.8226320921682802e-17,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.0,0.2047563536763039
train-ticket-0.0.2,2,ts-food-map-service,13.0,1.0,0.0,12.0,63.0,19.0,64.0,1.0,1.0,46.0,630.0,131.0,472.0,268.0,151.0,31.0,320.0,216.0,123.0,62.0,0.0,16.0,246.0,0.021739130434782608,0.021739130434782608,7.973181420100936e-18,4.86586879215509e-19,0.0,0.0,7.349065464425508e-18,4.879565069014064e-19,0.0,0.0,3.5607345576360665e-17,1.8668066121888098e-17,0.0,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.0330544678983992,0.6094685137181408
train-ticket-0.0.2,2,ts-food-service,18.0,1.0,0.0,12.0,87.0,29.0,88.0,0.0,1.0,76.0,805.0,175.0,589.0,290.0,224.0,51.0,388.0,246.0,168.0,96.0,0.0,11.0,280.0,0.0,0.013157894736842105,0.0463582624305261,0.0250170377526817,0.0342006498063036,0.0009948657796543,0.0427294811779964,0.0250874548333486,0.0305902445927628,0.0428932188134522,0.3085489376502641,0.1496440749031015,0.1945628562009002,0.0481090288447297,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.1317555661628081,0.2270124930813448
train-ticket-0.0.2,2,ts-inside-payment-service,24.0,8.0,0.0,22.0,150.0,78.0,158.0,2.0,1.0,136.0,1420.0,293.0,1073.0,540.0,440.0,66.0,726.0,444.0,366.0,174.0,0.0,19.0,529.0,0.014705882352941176,0.007352941176470588,8.313458167543523e-19,0.018960482733189,6.446009714386901e-21,0.0,7.66270640161438e-19,0.0190138520351546,5.7655341324560786e-21,0.0,3.2550512144880205e-18,0.1229748637781944,3.144884638707226e-20,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.0243104708848548,0.1873965227008157
train-ticket-0.0.2,2,ts-notification-service,11.0,1.0,0.0,10.0,67.0,29.0,68.0,0.0,1.0,63.0,604.0,129.0,437.0,211.0,161.0,42.0,307.0,180.0,139.0,68.0,0.0,4.0,229.0,0.0,0.015873015873015872,6.312300426245193e-20,5.174907959117529e-18,0.0,0.0,5.818193092489509e-20,5.189474108587498e-18,0.0,0.0,2.8783541353455915e-19,6.529722639961328e-17,0.0,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.1035099017607941,0.1512061557490461
train-ticket-0.0.2,2,ts-order-other-service,20.0,4.0,0.0,18.0,193.0,87.0,197.0,0.0,1.0,169.0,1591.0,313.0,1250.0,540.0,531.0,34.0,837.0,426.0,452.0,218.0,0.0,27.0,596.0,0.0,0.005917159763313609,1.3703764122541324e-20,0.088975284210435,3.817257287407127e-20,0.0,1.2631075895464427e-20,0.0892257287205946,3.414287002048955e-20,0.0,7.667659473353988e-20,0.5653642991176437,5.354100700872119e-19,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.2963533274139554,0.1648354449181268
train-ticket-0.0.2,2,ts-order-service,20.0,4.0,0.0,18.0,194.0,87.0,198.0,0.0,1.0,170.0,1654.0,314.0,1290.0,541.0,570.0,56.0,874.0,426.0,490.0,219.0,0.0,27.0,632.0,0.0,0.0058823529411764705,3.488235397140517e-21,0.1858807581246076,3.008028454785008e-21,0.0,3.2151871302318167e-21,0.18640396876484,2.6904847333311245e-21,0.0,2.360828718576123e-20,1.2090765096906193,1.0782029329209902e-19,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.3232942389881369,0.2426603006777802
train-ticket-0.0.2,2,ts-payment-service,11.0,1.0,0.0,10.0,35.0,11.0,36.0,0.0,1.0,27.0,381.0,80.0,274.0,168.0,71.0,31.0,174.0,129.0,50.0,31.0,0.0,8.0,133.0,0.0,0.037037037037037035,1.8677851541084607e-21,2.218685967366601e-20,0.0,0.0,1.721580715123299e-21,2.2249310468313752e-20,0.0,0.0,2.355509403718696e-21,1.4767637406508585e-19,0.0,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.0,0.1531442305436673
train-ticket-0.0.2,2,ts-preserve-other-service,39.0,7.0,0.0,30.0,304.0,174.0,311.0,8.0,1.0,295.0,2317.0,561.0,1710.0,768.0,666.0,65.0,1151.0,665.0,555.0,337.0,0.0,7.0,788.0,0.02711864406779661,0.003389830508474576,0.1447137011852083,0.028445045162963,0.2110496448875078,0.0031052947971465,0.1333859607067543,0.0285251112786886,0.1887701050970872,0.1338834764831845,0.9587064725103522,0.1761015767991547,1.1979531219289818,0.1015453018584203,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.2335459062255529,0.0394784414202157
train-ticket-0.0.2,2,ts-preserve-service,39.0,7.0,0.0,31.0,311.0,177.0,318.0,8.0,1.0,302.0,2345.0,566.0,1733.0,778.0,673.0,65.0,1167.0,676.0,560.0,344.0,0.0,7.0,796.0,0.026490066225165563,0.0033112582781456954,0.1447137011852083,0.0353571468060241,0.211049644887507,0.0031052947971465,0.1333859607067543,0.035456668863088,0.1887701050970865,0.1338834764831845,0.958706472510352,0.2217021585427839,1.1979531219289812,0.1015453018584202,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.240561623775353,0.1136048215412187
train-ticket-0.0.2,2,ts-price-service,10.0,1.0,0.0,9.0,49.0,12.0,50.0,0.0,1.0,40.0,547.0,104.0,424.0,195.0,180.0,23.0,300.0,154.0,153.0,48.0,0.0,9.0,243.0,0.0,0.025,1.3856009691687104e-21,2.376484612244661e-22,0.0,0.0,1.2771404152827333e-21,2.3831738578019743e-22,0.0,0.0,4.044537243925067e-21,1.6712321181832114e-21,0.0,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.0022546282459868,0.2242578644966403
train-ticket-0.0.2,2,ts-rebook-service,25.0,4.0,0.0,21.0,216.0,106.0,220.0,11.0,1.0,203.0,1744.0,374.0,1304.0,574.0,533.0,90.0,852.0,481.0,429.0,270.0,0.0,5.0,565.0,0.054187192118226604,0.0049261083743842365,0.1161313176238116,0.0338595200562969,0.1035336431202211,0.0024018184579825,0.1070409176361848,0.0339548266460986,0.092604072863073,0.1035533905932741,0.7558955684733448,0.2118176225669418,0.6314969013957077,0.1464167214892641,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.0933456496703865,0.1299103943812282
train-ticket-0.0.2,2,ts-route-plan-service,25.0,2.0,0.0,15.0,139.0,58.0,141.0,5.0,1.0,131.0,1187.0,272.0,875.0,382.0,388.0,55.0,630.0,363.0,324.0,161.0,0.0,4.0,452.0,0.03816793893129771,0.007633587786259542,0.0927165248610521,0.023168252074686,0.0769514649792813,0.0019897315593087,0.0854589623559928,0.0232334652582525,0.0688280529410811,0.0857864376269045,0.6170978753005281,0.1381652622485181,0.4388966796016932,0.2063883649464531,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.0507961824414122,0.4043750879825045
train-ticket-0.0.2,2,ts-route-service,10.0,1.0,0.0,9.0,48.0,13.0,49.0,0.0,1.0,39.0,545.0,106.0,424.0,198.0,179.0,20.0,303.0,162.0,153.0,50.0,0.0,9.0,243.0,0.0,0.02564102564102564,6.104558039928331e-24,6.145037657055399e-19,0.0,0.0,5.6267121369791224e-24,6.162334493582422e-19,0.0,0.0,2.422901688054347e-23,8.74125232847682e-18,0.0,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.1763412948019174,0.0204915517058743
train-ticket-0.0.2,2,ts-seat-service,26.0,2.0,0.0,12.0,72.0,34.0,74.0,2.0,1.0,68.0,855.0,151.0,635.0,278.0,295.0,86.0,393.0,231.0,190.0,86.0,0.0,3.0,292.0,0.029411764705882353,0.014705882352941176,0.0926378467333005,0.0464390307036718,0.0855016252406739,0.0019897315593088,0.085386442908485,0.0465697456589549,0.0764756121302962,0.0857864376269061,0.592199817393422,0.304588117823211,0.48495061045209,0.023812408771398,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.4167630884958223,0.2624046224157381
train-ticket-0.0.2,2,ts-security-service,15.0,3.0,0.0,12.0,88.0,46.0,91.0,2.0,1.0,77.0,757.0,152.0,580.0,295.0,214.0,31.0,374.0,236.0,165.0,90.0,0.0,11.0,272.0,0.025974025974025976,0.012987012987012988,6.916958162161678e-21,0.018960482733189,9.772054251935674e-20,0.0,6.375520092928602e-21,0.0190138520351546,8.740463454158237e-20,0.0,2.2113487633426502e-20,0.1229748637781944,1.158680170077188e-17,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.1613632224109365,0.1380273148327522
train-ticket-0.0.2,2,ts-ticketinfo-service,12.0,2.0,0.0,11.0,75.0,32.0,77.0,0.0,1.0,73.0,587.0,131.0,423.0,217.0,127.0,39.0,276.0,181.0,101.0,80.0,0.0,3.0,189.0,0.0,0.0136986301369863,2.1907170112056912e-16,0.0021548050055152,1.549814748355775e-19,0.0,2.019234466281265e-16,0.0021608702750885,1.3862079373982037e-19,0.0,4.2353277668356303e-16,0.0124857642311821,8.044069190977738e-19,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.2364807553867031,0.0329495352121952
train-ticket-0.0.2,2,ts-train-service,9.0,1.0,0.0,8.0,35.0,7.0,36.0,0.0,1.0,27.0,413.0,76.0,316.0,158.0,124.0,26.0,208.0,123.0,93.0,37.0,0.0,8.0,163.0,0.0,0.037037037037037035,1.169219382605393e-28,2.671225713321644e-18,0.0,0.0,1.0776965093732223e-28,2.678744585795445e-18,0.0,0.0,4.537409807152019e-28,7.355807792999538e-18,0.0,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.178201026974255,0.1239418804531192
train-ticket-0.0.2,2,ts-travel-plan-service,25.0,3.0,0.0,17.0,173.0,79.0,176.0,8.0,1.0,161.0,1340.0,316.0,978.0,452.0,396.0,58.0,677.0,396.0,333.0,183.0,0.0,6.0,481.0,0.049689440993788817,0.006211180124223602,0.2239181501960871,0.0248045823588385,0.2149693561000243,0.004803636915965,0.2063905306751788,0.0248744014275124,0.1922760304348501,0.2071067811865471,1.488919098308921,0.1488268014308756,1.2254457504400518,0.509473308456849,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.1950613675288399,0.2909787092329623
train-ticket-0.0.2,2,ts-travel-service,28.0,4.0,0.0,23.0,233.0,93.0,237.0,6.0,1.0,213.0,1857.0,410.0,1375.0,629.0,558.0,83.0,923.0,525.0,470.0,253.0,0.0,17.0,645.0,0.028169014084507043,0.004694835680751174,0.0655092521743297,0.0437346620873092,0.0604587790216757,0.0014069526783281,0.06038139073833,0.0438577648806372,0.0540764239430323,0.060660171779821,0.4284938467117826,0.2794678745394725,0.3437349891850879,0.0680364410648152,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.3419617061667542,0.0863730560247821
train-ticket-0.0.2,2,ts-travel2-service,29.0,4.0,0.0,23.0,231.0,95.0,235.0,6.0,1.0,211.0,1886.0,416.0,1394.0,659.0,548.0,88.0,932.0,532.0,472.0,252.0,0.0,17.0,656.0,0.02843601895734597,0.004739336492890996,0.0655092521743297,0.0152320267992775,0.0604587790216757,0.0014069526783281,0.06038139073833,0.0152749013742152,0.0540764239430323,0.060660171779821,0.4284938467117825,0.0958365316897343,0.3437349891850879,0.0680364410648152,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.3352028456288849,0.5275958559784482
train-ticket-0.0.2,2,ts-user-service,14.0,2.0,2.0,12.0,42.0,29.0,44.0,2.0,1.0,31.0,641.0,121.0,498.0,281.0,204.0,30.0,312.0,217.0,128.0,50.0,0.0,10.0,250.0,0.06451612903225806,0.03225806451612903,3.807136614011284e-30,4.803661398757692e-17,7.754588557468486e-23,0.0,3.5091257472009196e-30,4.817182576426975e-17,6.935972328966672e-23,0.0,1.6798172134553618e-29,6.870740452172248e-17,1.3637444866874945e-19,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,-1.7595728649201893e-17,0.106182688446038
train-ticket-0.0.2,2,ts-verification-code-service,5.0,5.0,2.0,5.0,6.0,2.0,11.0,1.0,0.0,7.0,252.0,44.0,204.0,116.0,97.0,5.0,164.0,101.0,88.0,25.0,0.0,3.0,133.0,0.14285714285714285,0.0,3.3403788449847204e-32,8.632984730148837e-18,0.0,0.0,3.078904331197822e-32,8.657284552859642e-18,0.0,0.0,3.323652320990086e-31,9.657443617906493e-18,0.0,0.0,1.0849245334249062,0.9971931357272092,1.1180247252548905,0.0231940107824777,0.0,0.1104729627739851
train-ticket-0.0.3,3,ts-admin-basic-info-service,11.0,1.0,2.0,10.0,106.0,27.0,107.0,0.0,1.0,86.0,1086.0,216.0,686.0,367.0,287.0,198.0,395.0,263.0,174.0,91.0,0.0,20.0,295.0,0.0,0.011627906976744186,2.064579909553598e-18,0.022230600373736,5.1912309607174685e-21,0.0,1.4871114281994663e-18,0.017560791504417,3.711305001446103e-21,0.0,1.3824275770885182e-17,0.1069417334542898,2.1693099875317193e-18,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.1343870463086525
train-ticket-0.0.3,3,ts-admin-order-service,11.0,3.0,1.0,8.0,30.0,38.0,33.0,0.0,1.0,26.0,593.0,90.0,377.0,202.0,163.0,138.0,216.0,149.0,90.0,38.0,0.0,6.0,171.0,0.0,0.038461538461538464,3.7662301734034184e-21,0.0193061799202491,1.8610149921083264e-18,0.0,2.7128055960347313e-21,0.015250681251362,1.3304733116754333e-18,0.0,2.210577527176693e-20,0.0978016119380465,1.0760301448002256e-17,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.2066824226124408
train-ticket-0.0.3,3,ts-admin-route-service,9.0,1.0,0.0,7.0,39.0,13.0,40.0,0.0,1.0,36.0,387.0,72.0,256.0,148.0,73.0,66.0,156.0,120.0,42.0,37.0,0.0,3.0,112.0,0.0,0.027777777777777776,2.473921001624356e-24,1.0165038072668051e-20,6.5099811745533955e-22,0.0,1.781958730177569e-24,8.0297477903241e-21,4.654103405389772e-22,0.0,1.607164964129784e-23,0.0038918875710854,3.1213935915284695e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.1163426347104992
train-ticket-0.0.3,3,ts-admin-travel-service,15.0,2.0,1.0,12.0,99.0,40.0,101.0,0.0,1.0,93.0,846.0,172.0,574.0,270.0,210.0,112.0,381.0,234.0,162.0,108.0,0.0,7.0,265.0,0.0,0.010752688172043012,0.1190134563785623,0.0041500476857474,0.07481392554004,0.0174438154049955,0.0857250766953101,0.0032782795299086,0.053485829880355,0.0843997242481489,0.6170978753005282,0.0245774893192325,0.3427637573640846,0.1381928510857383,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.5466078291460437
train-ticket-0.0.3,3,ts-admin-user-service,13.0,3.0,2.0,10.0,47.0,36.0,50.0,0.0,1.0,43.0,554.0,100.0,357.0,210.0,107.0,103.0,223.0,164.0,70.0,46.0,0.0,6.0,167.0,0.0,0.023255813953488372,1.1990876281235603e-26,3.4079171146937925e-19,4.5341791405454137e-17,0.0,8.636996354288342e-27,2.6920425408832386e-19,3.2415667592322e-17,0.0,1.5367379459185107e-25,2.4942341302387813e-18,1.4526281467007074e-16,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.1066796369961783
train-ticket-0.0.3,3,ts-assurance-service,12.0,2.0,2.0,11.0,70.0,17.0,72.0,0.0,1.0,54.0,755.0,124.0,466.0,243.0,160.0,169.0,308.0,193.0,133.0,71.0,0.0,17.0,224.0,0.0,0.018518518518518517,1.1938591746825543e-26,5.990940488198179e-19,0.0,0.0,8.59933594294776e-27,4.732470336379765e-19,0.0,0.0,1.529939864029251e-25,1.857898796033628e-18,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1234629537148742,0.125295912663203
train-ticket-0.0.3,3,ts-auth-service,21.0,1.0,15.0,20.0,41.0,28.0,42.0,3.0,2.0,30.0,838.0,139.0,562.0,381.0,160.0,145.0,366.0,300.0,86.0,47.0,0.0,7.0,301.0,0.1,0.06666666666666667,9.563764747288615e-33,1.1361147399215446e-17,2.6337830124639573e-21,0.0,6.888754359417956e-33,8.974599757741184e-18,1.8829391604511306e-21,0.0,3.6956994195379884e-32,1.0640866903786634e-17,7.33514539664328e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,-5.551115123125783e-17,0.167078367013721
train-ticket-0.0.3,3,ts-cancel-service,21.0,5.0,2.0,17.0,130.0,82.0,135.0,5.0,1.0,123.0,1296.0,236.0,891.0,396.0,387.0,183.0,580.0,336.0,295.0,155.0,0.0,6.0,409.0,0.04065040650406504,0.008130081300813009,1.1167859074444877e-19,0.0206383916120791,7.167834271844864e-21,0.0,8.044179245025698e-20,0.0163030456214945,5.124414495123527e-21,0.0,3.816928828368664e-18,0.1045796007250868,4.357285867667647e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,-5.551115123125783e-17,0.1502945835038353
train-ticket-0.0.3,3,ts-common,8.0,11.0,3.0,7.0,15.0,4.0,26.0,8.0,1.0,17.0,323.0,53.0,230.0,108.0,99.0,41.0,155.0,104.0,65.0,36.0,0.0,0.0,116.0,0.47058823529411764,0.058823529411764705,,,,,,,,,,,,,,,,,,
train-ticket-0.0.3,3,ts-config-service,9.0,1.0,0.0,8.0,33.0,8.0,34.0,0.0,1.0,25.0,444.0,74.0,278.0,167.0,83.0,97.0,170.0,124.0,54.0,31.0,0.0,8.0,131.0,0.0,0.04,1.573494969787738e-18,9.895624504251074e-18,0.0,0.0,1.1333842497245185e-18,7.81692782937419e-18,0.0,0.0,1.9025624164297166e-17,1.499525791336966e-16,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1085298137005532,0.7910221648219677
train-ticket-0.0.3,3,ts-consign-price-service,9.0,1.0,3.0,8.0,33.0,10.0,34.0,0.0,1.0,28.0,428.0,64.0,289.0,165.0,95.0,79.0,193.0,131.0,71.0,32.0,0.0,5.0,153.0,0.0,0.03571428571428571,2.1553816785874658e-18,2.599246084112779e-17,0.0,0.0,1.5525157013913864e-18,2.0532427277899018e-17,0.0,0.0,3.572672655037433e-17,5.830007735025076e-17,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0344900572316069,0.1846327919141029
train-ticket-0.0.3,3,ts-consign-service,13.0,1.0,1.0,10.0,35.0,29.0,36.0,0.0,1.0,26.0,536.0,77.0,349.0,211.0,111.0,116.0,234.0,168.0,79.0,32.0,0.0,9.0,192.0,0.0,0.038461538461538464,5.801049925613053e-18,1.3631187651454625e-17,2.6477834886513322e-20,0.0,4.1784808619009166e-18,1.0767790355656965e-17,1.8929483543571656e-20,0.0,6.020350417383006e-17,2.2128022027067417e-17,1.0392896242360032e-17,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1324445540273623,0.2133151229026982
train-ticket-0.0.3,3,ts-contacts-service,10.0,2.0,2.0,9.0,52.0,16.0,54.0,0.0,1.0,41.0,649.0,104.0,418.0,219.0,155.0,131.0,275.0,165.0,124.0,53.0,0.0,12.0,214.0,0.0,0.024390243902439025,3.665136733760518e-18,4.273123808061565e-18,0.0,0.0,2.6399882598234847e-18,3.375502010939113e-18,0.0,0.0,4.700799668191134e-17,6.7449903465692625e-18,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.123462953714874,0.1959923305947481
train-ticket-0.0.3,3,ts-execute-service,11.0,3.0,2.0,8.0,62.0,39.0,65.0,4.0,1.0,56.0,714.0,116.0,478.0,218.0,200.0,129.0,294.0,174.0,139.0,79.0,0.0,4.0,208.0,0.07142857142857142,0.017857142857142856,3.357297910433125e-18,0.0193061799202491,1.311374644498552e-20,0.0,2.4182527725724117e-18,0.015250681251362,9.375254758891395e-21,0.0,4.2451464103429746e-17,0.0978016119380465,1.8226320921682802e-17,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.2047563536763039
train-ticket-0.0.3,3,ts-food-map-service,13.0,1.0,4.0,12.0,63.0,19.0,64.0,1.0,1.0,46.0,639.0,138.0,483.0,277.0,157.0,22.0,329.0,223.0,129.0,62.0,0.0,16.0,255.0,0.021739130434782608,0.021739130434782608,2.750988330635744e-18,1.7640228789617233e-17,0.0,0.0,1.9815295917591026e-18,1.3934683483882128e-17,0.0,0.0,3.5607345576360665e-17,1.8668066121888098e-17,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0330544678983992,0.6094685137181408
train-ticket-0.0.3,3,ts-food-service,18.0,1.0,2.0,12.0,77.0,32.0,78.0,0.0,1.0,66.0,769.0,165.0,570.0,291.0,219.0,44.0,377.0,245.0,160.0,86.0,0.0,11.0,279.0,0.0,0.015151515151515152,0.0595067281892811,0.0316459836203252,0.0427508052548241,0.0087219077024977,0.042862538347655,0.0249983586122705,0.0305633246832363,0.0421998621240744,0.3085489376502641,0.1496440749031015,0.1945628562009002,0.0481090288447297,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1317555661628081,0.2270124930813448
train-ticket-0.0.3,3,ts-inside-payment-service,24.0,8.0,3.0,22.0,151.0,78.0,159.0,3.0,1.0,132.0,1657.0,293.0,1101.0,548.0,452.0,277.0,739.0,446.0,376.0,176.0,0.0,23.0,541.0,0.022727272727272728,0.007575757575757576,2.8796726016681073e-19,0.0241706731117289,1.007207443380176e-21,0.0,2.074220530577316e-19,0.0190933282907626,7.200708368394307e-22,0.0,3.2550512144880205e-18,0.1229748637781944,3.144884638707226e-20,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0243104708848548,0.1873965227008157
train-ticket-0.0.3,3,ts-notification-service,11.0,1.0,1.0,10.0,67.0,36.0,68.0,0.0,1.0,63.0,655.0,129.0,448.0,221.0,169.0,82.0,317.0,190.0,140.0,68.0,0.0,4.0,239.0,0.0,0.015873015873015872,2.1779342394353436e-20,5.3184463819440245e-17,0.0,0.0,1.568760251101886e-20,4.201241823009041e-17,0.0,0.0,2.8783541353455915e-19,6.529722639961328e-17,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1035099017607941,0.1512061557490461
train-ticket-0.0.3,3,ts-order-other-service,20.0,4.0,2.0,18.0,193.0,91.0,197.0,0.0,1.0,169.0,1778.0,314.0,1264.0,549.0,541.0,206.0,850.0,432.0,459.0,219.0,0.0,27.0,609.0,0.0,0.005917159763313609,4.728210908080627e-21,0.1129419252882825,2.404584681920361e-21,0.0,3.405717765540204e-21,0.0892170957487127,1.719081124292404e-21,0.0,7.667659473353988e-20,0.5653642991176437,5.354100700872119e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.2963533274139554,0.1648354449181268
train-ticket-0.0.3,3,ts-order-service,20.0,4.0,2.0,18.0,194.0,96.0,198.0,0.0,1.0,170.0,1805.0,317.0,1312.0,558.0,585.0,188.0,895.0,440.0,497.0,220.0,0.0,27.0,653.0,0.0,0.0058823529411764705,1.2035480181249301e-21,0.237335261701085,1.8951010773603925e-22,0.0,8.669124425062304e-22,0.1874800939835607,1.3548420711532868e-22,0.0,2.360828718576123e-20,1.2090765096906193,1.0782029329209902e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.3232942389881369,0.2426603006777802
train-ticket-0.0.3,3,ts-payment-service,11.0,1.0,1.0,10.0,35.0,11.0,36.0,0.0,1.0,27.0,407.0,75.0,282.0,172.0,75.0,55.0,180.0,132.0,54.0,31.0,0.0,8.0,139.0,0.0,0.037037037037037035,6.4444227371186745e-22,1.0078233181990365e-19,0.0,0.0,4.641900590125289e-22,7.961177326138367e-20,0.0,0.0,2.355509403718696e-21,1.4767637406508585e-19,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.1531442305436673
train-ticket-0.0.3,3,ts-preserve-other-service,39.0,7.0,2.0,30.0,298.0,174.0,305.0,8.0,1.0,284.0,2503.0,551.0,1705.0,765.0,663.0,265.0,1148.0,656.0,552.0,332.0,0.0,12.0,792.0,0.028169014084507043,0.0035211267605633804,0.1857496233199735,0.0360213808538103,0.2646196760711155,0.0272238679464558,0.1337949605847927,0.0284546502676686,0.1891813973824903,0.1317192881432855,0.9587064725103522,0.1761015767991547,1.1979531219289818,0.1015453018584203,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.2335459062255529,0.0394784414202157
